CN,STATECD,SUBP,SUBPTYP,PLT_CN,CONDID,PREV_PLT_CN,PREVCOND,SUBPTYP_PROP_CHNG,CREATED_DATE,MODIFIED_DATE
1737563084290487,72,3,2,480540073489998,1,197190492020004,1,1.0,2024-12-18 10:36:23,
1737563085290487,72,4,2,480540073489998,1,197190492020004,1,1.0,2024-12-18 10:36:23,
1737563158290487,72,1,1,480540074489998,1,197190511020004,1,1.0,2024-12-18 10:36:23,
1737563159290487,72,2,1,480540074489998,1,197190511020004,1,1.0,2024-12-18 10:36:23,
1737563160290487,72,3,1,480540074489998,1,197190511020004,1,1.0,2024-12-18 10:36:23,
1737563161290487,72,4,1,480540074489998,1,197190511020004,1,1.0,2024-12-18 10:36:23,
1737563162290487,72,1,2,480540074489998,1,197190511020004,1,1.0,2024-12-18 10:36:23,
1737563163290487,72,2,2,480540074489998,1,197190511020004,1,1.0,2024-12-18 10:36:23,
1737563164290487,72,3,2,480540074489998,1,197190511020004,1,1.0,2024-12-18 10:36:23,
1737563165290487,72,4,2,480540074489998,1,197190511020004,1,1.0,2024-12-18 10:36:23,
1737562702290487,72,1,1,480540075489998,1,197190397020004,1,1.0,2024-12-18 10:36:23,
1737562703290487,72,2,1,480540075489998,1,197190397020004,1,1.0,2024-12-18 10:36:23,
1737562704290487,72,3,1,480540075489998,1,197190397020004,1,1.0,2024-12-18 10:36:23,
1737562705290487,72,4,1,480540075489998,1,197190397020004,1,1.0,2024-12-18 10:36:23,
1737562706290487,72,1,2,480540075489998,1,197190397020004,1,1.0,2024-12-18 10:36:23,
1737562707290487,72,2,2,480540075489998,1,197190397020004,1,1.0,2024-12-18 10:36:23,
1737562708290487,72,3,2,480540075489998,1,197190397020004,1,1.0,2024-12-18 10:36:23,
1737562709290487,72,4,2,480540075489998,1,197190397020004,1,1.0,2024-12-18 10:36:23,
1737562838290487,72,1,1,480540076489998,1,197190412020004,1,1.0,2024-12-18 10:36:23,
1737562839290487,72,2,1,480540076489998,1,197190412020004,1,1.0,2024-12-18 10:36:23,
1737562840290487,72,3,1,480540076489998,1,197190412020004,1,1.0,2024-12-18 10:36:23,
1737562841290487,72,4,1,480540076489998,1,197190412020004,1,1.0,2024-12-18 10:36:23,
1737562842290487,72,1,2,480540076489998,1,197190412020004,1,1.0,2024-12-18 10:36:23,
1737562843290487,72,2,2,480540076489998,1,197190412020004,1,1.0,2024-12-18 10:36:23,
1737562844290487,72,3,2,480540076489998,1,197190412020004,1,1.0,2024-12-18 10:36:23,
1737562845290487,72,4,2,480540076489998,1,197190412020004,1,1.0,2024-12-18 10:36:23,
1737562318290487,72,1,1,480540077489998,1,197190433020004,1,1.0,2024-12-18 10:36:22,
1737562319290487,72,2,1,480540077489998,1,197190433020004,1,1.0,2024-12-18 10:36:22,
1737562320290487,72,3,1,480540077489998,1,197190433020004,1,1.0,2024-12-18 10:36:22,
1737562321290487,72,4,1,480540077489998,1,197190433020004,1,1.0,2024-12-18 10:36:22,
1737566662290487,72,1,1,548974482126144,1,219013485020004,1,1.0,2024-12-18 10:41:58,
1737566663290487,72,2,1,548974482126144,1,219013485020004,1,1.0,2024-12-18 10:41:58,
1737566664290487,72,3,1,548974482126144,1,219013485020004,1,1.0,2024-12-18 10:41:58,
1737566665290487,72,4,1,548974482126144,1,219013485020004,1,1.0,2024-12-18 10:41:58,
1737566666290487,72,1,2,548974482126144,1,219013485020004,1,1.0,2024-12-18 10:41:58,
1737566667290487,72,2,2,548974482126144,1,219013485020004,1,1.0,2024-12-18 10:41:58,
1737566668290487,72,3,2,548974482126144,1,219013485020004,1,1.0,2024-12-18 10:41:58,
1737566669290487,72,4,2,548974482126144,1,219013485020004,1,1.0,2024-12-18 10:41:58,
1737565804290487,72,3,2,548974483126144,1,219013486020004,1,1.0,2024-12-18 10:41:58,
1737565805290487,72,4,2,548974483126144,1,219013486020004,1,1.0,2024-12-18 10:41:58,
1737565798290487,72,1,1,548974483126144,1,219013486020004,1,1.0,2024-12-18 10:41:58,
1737565799290487,72,2,1,548974483126144,1,219013486020004,1,1.0,2024-12-18 10:41:58,
1737565800290487,72,3,1,548974483126144,1,219013486020004,1,1.0,2024-12-18 10:41:58,
1737565801290487,72,4,1,548974483126144,1,219013486020004,1,1.0,2024-12-18 10:41:58,
1737565802290487,72,1,2,548974483126144,1,219013486020004,1,1.0,2024-12-18 10:41:58,
1737565803290487,72,2,2,548974483126144,1,219013486020004,1,1.0,2024-12-18 10:41:58,
1737566606290487,72,1,1,548974485126144,1,219013488020004,1,1.0,2024-12-18 10:41:58,
1737566607290487,72,2,1,548974485126144,1,219013488020004,1,1.0,2024-12-18 10:41:58,
1737566608290487,72,3,1,548974485126144,1,219013488020004,1,1.0,2024-12-18 10:41:58,
1737566609290487,72,4,1,548974485126144,1,219013488020004,1,1.0,2024-12-18 10:41:58,
1737566610290487,72,1,2,548974485126144,1,219013488020004,1,1.0,2024-12-18 10:41:58,
1737566611290487,72,2,2,548974485126144,1,219013488020004,1,1.0,2024-12-18 10:41:58,
1737566612290487,72,3,2,548974485126144,1,219013488020004,1,1.0,2024-12-18 10:41:58,
1737566613290487,72,4,2,548974485126144,1,219013488020004,1,1.0,2024-12-18 10:41:58,
1737566590290487,72,1,1,548974486126144,1,219013489020004,1,1.0,2024-12-18 10:41:58,
1737566591290487,72,2,1,548974486126144,1,219013489020004,1,1.0,2024-12-18 10:41:58,
1737566592290487,72,3,1,548974486126144,1,219013489020004,1,1.0,2024-12-18 10:41:58,
1737566593290487,72,4,1,548974486126144,1,219013489020004,1,1.0,2024-12-18 10:41:58,
1737566594290487,72,1,2,548974486126144,1,219013489020004,1,1.0,2024-12-18 10:41:58,
1737566595290487,72,2,2,548974486126144,1,219013489020004,1,1.0,2024-12-18 10:41:58,
1737566596290487,72,3,2,548974486126144,1,219013489020004,1,1.0,2024-12-18 10:41:58,
1737566597290487,72,4,2,548974486126144,1,219013489020004,1,1.0,2024-12-18 10:41:58,
1737567416290487,72,1,1,548974487126144,1,219013490020004,1,0.7961,2024-12-18 10:42:03,
1737567417290487,72,1,1,548974487126144,2,219013490020004,1,0.2039,2024-12-18 10:42:03,
1737567418290487,72,2,1,548974487126144,1,219013490020004,1,1.0,2024-12-18 10:42:03,
1737567419290487,72,3,1,548974487126144,1,219013490020004,1,1.0,2024-12-18 10:42:03,
1737567420290487,72,4,1,548974487126144,1,219013490020004,1,0.5937,2024-12-18 10:42:03,
1737567421290487,72,4,1,548974487126144,2,219013490020004,2,0.4063,2024-12-18 10:42:03,
1737567422290487,72,1,2,548974487126144,1,219013490020004,1,0.4776,2024-12-18 10:42:05,
1737567423290487,72,1,2,548974487126144,2,219013490020004,1,0.5224,2024-12-18 10:42:05,
1737567424290487,72,2,2,548974487126144,1,219013490020004,1,1.0,2024-12-18 10:42:05,
1737567425290487,72,3,2,548974487126144,1,219013490020004,1,1.0,2024-12-18 10:42:05,
1737567426290487,72,4,2,548974487126144,2,219013490020004,1,1.0,2024-12-18 10:42:05,
1737566558290487,72,1,1,548974488126144,1,219013491020004,1,1.0,2024-12-18 10:41:58,
1737566559290487,72,2,1,548974488126144,1,219013491020004,1,1.0,2024-12-18 10:41:58,
1737566560290487,72,3,1,548974488126144,1,219013491020004,1,1.0,2024-12-18 10:41:58,
1737566561290487,72,4,1,548974488126144,1,219013491020004,1,1.0,2024-12-18 10:41:58,
1737566562290487,72,1,2,548974488126144,1,219013491020004,1,1.0,2024-12-18 10:41:58,
1737566563290487,72,2,2,548974488126144,1,219013491020004,1,1.0,2024-12-18 10:41:58,
1737566564290487,72,3,2,548974488126144,1,219013491020004,1,1.0,2024-12-18 10:41:58,
1737566565290487,72,4,2,548974488126144,1,219013491020004,1,1.0,2024-12-18 10:41:58,
1737566534290487,72,1,1,548974489126144,1,219013492020004,1,1.0,2024-12-18 10:41:58,
1737566535290487,72,2,1,548974489126144,1,219013492020004,1,1.0,2024-12-18 10:41:58,
1737566536290487,72,3,1,548974489126144,1,219013492020004,1,1.0,2024-12-18 10:41:58,
1737566537290487,72,4,1,548974489126144,1,219013492020004,1,1.0,2024-12-18 10:41:58,
1737566538290487,72,1,2,548974489126144,1,219013492020004,1,1.0,2024-12-18 10:41:58,
1737566539290487,72,2,2,548974489126144,1,219013492020004,1,1.0,2024-12-18 10:41:58,
1737566540290487,72,3,2,548974489126144,1,219013492020004,1,1.0,2024-12-18 10:41:58,
1737566541290487,72,4,2,548974489126144,1,219013492020004,1,1.0,2024-12-18 10:41:58,
1737566526290487,72,1,1,548974490126144,1,219013493020004,1,1.0,2024-12-18 10:41:58,
1737566527290487,72,2,1,548974490126144,1,219013493020004,1,1.0,2024-12-18 10:41:58,
1737566528290487,72,3,1,548974490126144,1,219013493020004,1,1.0,2024-12-18 10:41:58,
1737566529290487,72,4,1,548974490126144,1,219013493020004,1,1.0,2024-12-18 10:41:58,
1737566530290487,72,1,2,548974490126144,1,219013493020004,1,1.0,2024-12-18 10:41:58,
1737566531290487,72,2,2,548974490126144,1,219013493020004,1,1.0,2024-12-18 10:41:58,
1737566532290487,72,3,2,548974490126144,1,219013493020004,1,1.0,2024-12-18 10:41:58,
1737566533290487,72,4,2,548974490126144,1,219013493020004,1,1.0,2024-12-18 10:41:58,
1737565830290487,72,1,1,548974491126144,1,219013494020004,1,1.0,2024-12-18 10:41:58,
1737565831290487,72,2,1,548974491126144,1,219013494020004,1,1.0,2024-12-18 10:41:58,
1737565832290487,72,3,1,548974491126144,1,219013494020004,1,1.0,2024-12-18 10:41:58,
1737565833290487,72,4,1,548974491126144,1,219013494020004,1,1.0,2024-12-18 10:41:58,
1737565834290487,72,1,2,548974491126144,1,219013494020004,1,1.0,2024-12-18 10:41:58,
1737565835290487,72,2,2,548974491126144,1,219013494020004,1,1.0,2024-12-18 10:41:58,
1737565836290487,72,3,2,548974491126144,1,219013494020004,1,1.0,2024-12-18 10:41:58,
1737565837290487,72,4,2,548974491126144,1,219013494020004,1,1.0,2024-12-18 10:41:58,
1737566478290487,72,1,1,548974492126144,1,219013495020004,1,1.0,2024-12-18 10:41:58,
1737566479290487,72,2,1,548974492126144,1,219013495020004,1,1.0,2024-12-18 10:41:58,
1737566480290487,72,3,1,548974492126144,1,219013495020004,1,1.0,2024-12-18 10:41:58,
1737566481290487,72,4,1,548974492126144,1,219013495020004,1,1.0,2024-12-18 10:41:58,
1737566482290487,72,1,2,548974492126144,1,219013495020004,1,1.0,2024-12-18 10:41:58,
1737566483290487,72,2,2,548974492126144,1,219013495020004,1,1.0,2024-12-18 10:41:58,
1737566484290487,72,3,2,548974492126144,1,219013495020004,1,1.0,2024-12-18 10:41:58,
1737566485290487,72,4,2,548974492126144,1,219013495020004,1,1.0,2024-12-18 10:41:58,
1737566470290487,72,1,1,548974493126144,1,219013496020004,1,1.0,2024-12-18 10:41:58,
1737566471290487,72,2,1,548974493126144,1,219013496020004,1,1.0,2024-12-18 10:41:58,
1737566472290487,72,3,1,548974493126144,1,219013496020004,1,1.0,2024-12-18 10:41:58,
1737566473290487,72,4,1,548974493126144,1,219013496020004,1,1.0,2024-12-18 10:41:58,
1737566474290487,72,1,2,548974493126144,1,219013496020004,1,1.0,2024-12-18 10:41:58,
1737566475290487,72,2,2,548974493126144,1,219013496020004,1,1.0,2024-12-18 10:41:58,
1737566476290487,72,3,2,548974493126144,1,219013496020004,1,1.0,2024-12-18 10:41:58,
1737566477290487,72,4,2,548974493126144,1,219013496020004,1,1.0,2024-12-18 10:41:58,
1737566438290487,72,1,1,548974494126144,1,219013497020004,1,1.0,2024-12-18 10:41:58,
1737566439290487,72,2,1,548974494126144,1,219013497020004,1,1.0,2024-12-18 10:41:58,
1737566440290487,72,3,1,548974494126144,1,219013497020004,1,1.0,2024-12-18 10:41:58,
1737566441290487,72,4,1,548974494126144,1,219013497020004,1,1.0,2024-12-18 10:41:58,
1737566442290487,72,1,2,548974494126144,1,219013497020004,1,1.0,2024-12-18 10:41:58,
1737566443290487,72,2,2,548974494126144,1,219013497020004,1,1.0,2024-12-18 10:41:58,
1737566444290487,72,3,2,548974494126144,1,219013497020004,1,1.0,2024-12-18 10:41:58,
1737566445290487,72,4,2,548974494126144,1,219013497020004,1,1.0,2024-12-18 10:41:58,
1737567334290487,72,1,1,548974495126144,1,219013498020004,1,0.6307,2024-12-18 10:42:00,
1737567335290487,72,1,1,548974495126144,1,219013498020004,2,0.3522,2024-12-18 10:42:00,
1737567336290487,72,1,1,548974495126144,2,219013498020004,2,0.0171,2024-12-18 10:42:00,
1737567337290487,72,2,1,548974495126144,2,219013498020004,2,1.0,2024-12-18 10:42:00,
1737567338290487,72,3,1,548974495126144,2,219013498020004,2,1.0,2024-12-18 10:42:00,
1737567339290487,72,4,1,548974495126144,2,219013498020004,2,1.0,2024-12-18 10:42:00,
1737567340290487,72,1,2,548974495126144,1,219013498020004,1,1.0,2024-12-18 10:42:00,
1737567341290487,72,2,2,548974495126144,2,219013498020004,2,1.0,2024-12-18 10:42:00,
1737567342290487,72,3,2,548974495126144,2,219013498020004,2,1.0,2024-12-18 10:42:00,
1737567343290487,72,4,2,548974495126144,2,219013498020004,2,1.0,2024-12-18 10:42:00,
1737565838290487,72,1,1,548974496126144,1,219013499020004,1,1.0,2024-12-18 10:41:58,
1737565839290487,72,2,1,548974496126144,1,219013499020004,1,1.0,2024-12-18 10:41:58,
1737565840290487,72,3,1,548974496126144,1,219013499020004,1,1.0,2024-12-18 10:41:58,
1737565841290487,72,4,1,548974496126144,1,219013499020004,1,1.0,2024-12-18 10:41:58,
1737565842290487,72,1,2,548974496126144,1,219013499020004,1,1.0,2024-12-18 10:41:58,
1737565843290487,72,2,2,548974496126144,1,219013499020004,1,1.0,2024-12-18 10:41:58,
1737565844290487,72,3,2,548974496126144,1,219013499020004,1,1.0,2024-12-18 10:41:58,
1737565845290487,72,4,2,548974496126144,1,219013499020004,1,1.0,2024-12-18 10:41:58,
1737566390290487,72,1,1,548974497126144,1,219013500020004,1,1.0,2024-12-18 10:41:58,
1737566391290487,72,2,1,548974497126144,1,219013500020004,1,1.0,2024-12-18 10:41:58,
1737566392290487,72,3,1,548974497126144,1,219013500020004,1,1.0,2024-12-18 10:41:58,
1737566393290487,72,4,1,548974497126144,1,219013500020004,1,1.0,2024-12-18 10:41:58,
1737566394290487,72,1,2,548974497126144,1,219013500020004,1,1.0,2024-12-18 10:41:58,
1737566395290487,72,2,2,548974497126144,1,219013500020004,1,1.0,2024-12-18 10:41:58,
1737566396290487,72,3,2,548974497126144,1,219013500020004,1,1.0,2024-12-18 10:41:58,
1737566397290487,72,4,2,548974497126144,1,219013500020004,1,1.0,2024-12-18 10:41:58,
1737567246290487,72,1,1,548974498126144,1,219013501020004,1,1.0,2024-12-18 10:41:59,
1737567247290487,72,2,1,548974498126144,2,219013501020004,2,1.0,2024-12-18 10:41:59,
1737567248290487,72,3,1,548974498126144,2,219013501020004,2,1.0,2024-12-18 10:41:59,
1737567249290487,72,4,1,548974498126144,1,219013501020004,1,1.0,2024-12-18 10:41:59,
1737567250290487,72,1,2,548974498126144,1,219013501020004,1,1.0,2024-12-18 10:41:59,
1737567251290487,72,2,2,548974498126144,2,219013501020004,2,1.0,2024-12-18 10:41:59,
1737567252290487,72,3,2,548974498126144,2,219013501020004,2,1.0,2024-12-18 10:41:59,
1737567253290487,72,4,2,548974498126144,1,219013501020004,1,1.0,2024-12-18 10:41:59,
1737566342290487,72,1,1,548974499126144,1,219013502020004,1,1.0,2024-12-18 10:41:58,
1737566343290487,72,2,1,548974499126144,1,219013502020004,1,1.0,2024-12-18 10:41:58,
1737566344290487,72,3,1,548974499126144,1,219013502020004,1,1.0,2024-12-18 10:41:58,
1737566345290487,72,4,1,548974499126144,1,219013502020004,1,1.0,2024-12-18 10:41:58,
1737566346290487,72,1,2,548974499126144,1,219013502020004,1,1.0,2024-12-18 10:41:58,
1737566347290487,72,2,2,548974499126144,1,219013502020004,1,1.0,2024-12-18 10:41:58,
1737569146290487,72,1,1,548974842126144,1,219013854020004,1,1.0,2024-12-18 10:42:15,
1737569147290487,72,2,1,548974842126144,1,219013854020004,2,1.0,2024-12-18 10:42:15,
1737569148290487,72,3,1,548974842126144,1,219013854020004,1,1.0,2024-12-18 10:42:15,
1737569149290487,72,4,1,548974842126144,1,219013854020004,1,0.5776,2024-12-18 10:42:15,
1737569150290487,72,4,1,548974842126144,2,219013854020004,1,0.4224,2024-12-18 10:42:15,
1737569151290487,72,1,2,548974842126144,1,219013854020004,1,1.0,2024-12-18 10:42:15,
1737569152290487,72,2,2,548974842126144,1,219013854020004,2,1.0,2024-12-18 10:42:15,
1737569153290487,72,3,2,548974842126144,1,219013854020004,1,1.0,2024-12-18 10:42:15,
1737569154290487,72,4,2,548974842126144,1,219013854020004,1,1.0,2024-12-18 10:42:15,
1737569138290487,72,1,1,548974843126144,1,219013855020004,1,1.0,2024-12-18 10:42:13,
1737569139290487,72,2,1,548974843126144,1,219013855020004,1,1.0,2024-12-18 10:42:13,
1737569140290487,72,3,1,548974843126144,1,219013855020004,1,1.0,2024-12-18 10:42:13,
1737569141290487,72,4,1,548974843126144,1,219013855020004,1,1.0,2024-12-18 10:42:13,
1737569142290487,72,1,2,548974843126144,1,219013855020004,1,1.0,2024-12-18 10:42:13,
1737569143290487,72,2,2,548974843126144,1,219013855020004,1,1.0,2024-12-18 10:42:13,
1737569144290487,72,3,2,548974843126144,1,219013855020004,1,1.0,2024-12-18 10:42:13,
1737567333290487,72,4,2,548974560126144,1,219013565020004,1,1.0,2024-12-18 10:41:59,
1737566302290487,72,1,1,548974561126144,1,219013566020004,1,1.0,2024-12-18 10:41:58,
1737566303290487,72,2,1,548974561126144,1,219013566020004,1,1.0,2024-12-18 10:41:58,
1737566304290487,72,3,1,548974561126144,1,219013566020004,1,1.0,2024-12-18 10:41:58,
1737566305290487,72,4,1,548974561126144,1,219013566020004,1,1.0,2024-12-18 10:41:58,
1737566306290487,72,1,2,548974561126144,1,219013566020004,1,1.0,2024-12-18 10:41:58,
1737566307290487,72,2,2,548974561126144,1,219013566020004,1,1.0,2024-12-18 10:41:58,
1737566308290487,72,3,2,548974561126144,1,219013566020004,1,1.0,2024-12-18 10:41:58,
1737566309290487,72,4,2,548974561126144,1,219013566020004,1,1.0,2024-12-18 10:41:58,
1737566294290487,72,1,1,548974562126144,1,219013567020004,1,1.0,2024-12-18 10:41:58,
1737566295290487,72,2,1,548974562126144,1,219013567020004,1,1.0,2024-12-18 10:41:58,
1737566296290487,72,3,1,548974562126144,1,219013567020004,1,1.0,2024-12-18 10:41:58,
1737566297290487,72,4,1,548974562126144,1,219013567020004,1,1.0,2024-12-18 10:41:58,
1737566298290487,72,1,2,548974562126144,1,219013567020004,1,1.0,2024-12-18 10:41:58,
1737566299290487,72,2,2,548974562126144,1,219013567020004,1,1.0,2024-12-18 10:41:58,
1737566300290487,72,3,2,548974562126144,1,219013567020004,1,1.0,2024-12-18 10:41:58,
1737566301290487,72,4,2,548974562126144,1,219013567020004,1,1.0,2024-12-18 10:41:58,
1737565847290487,72,2,1,548974563126144,1,219013568020004,1,1.0,2024-12-18 10:41:58,
1737565848290487,72,3,1,548974563126144,1,219013568020004,1,1.0,2024-12-18 10:41:58,
1737565849290487,72,4,1,548974563126144,1,219013568020004,1,1.0,2024-12-18 10:41:58,
1737565850290487,72,1,2,548974563126144,1,219013568020004,1,1.0,2024-12-18 10:41:58,
1737565851290487,72,2,2,548974563126144,1,219013568020004,1,1.0,2024-12-18 10:41:58,
1737565852290487,72,3,2,548974563126144,1,219013568020004,1,1.0,2024-12-18 10:41:58,
1737565853290487,72,4,2,548974563126144,1,219013568020004,1,1.0,2024-12-18 10:41:58,
1737565846290487,72,1,1,548974563126144,1,219013568020004,1,1.0,2024-12-18 10:41:58,
1737566278290487,72,1,1,548974564126144,1,219013569020004,1,1.0,2024-12-18 10:41:58,
1737566279290487,72,2,1,548974564126144,1,219013569020004,1,1.0,2024-12-18 10:41:58,
1737566280290487,72,3,1,548974564126144,1,219013569020004,1,1.0,2024-12-18 10:41:58,
1737566281290487,72,4,1,548974564126144,1,219013569020004,1,1.0,2024-12-18 10:41:58,
1737566282290487,72,1,2,548974564126144,1,219013569020004,1,1.0,2024-12-18 10:41:58,
1737566283290487,72,2,2,548974564126144,1,219013569020004,1,1.0,2024-12-18 10:41:58,
1737566284290487,72,3,2,548974564126144,1,219013569020004,1,1.0,2024-12-18 10:41:58,
1737566285290487,72,4,2,548974564126144,1,219013569020004,1,1.0,2024-12-18 10:41:58,
1737566270290487,72,1,1,548974565126144,1,219013570020004,1,1.0,2024-12-18 10:41:58,
1737566271290487,72,2,1,548974565126144,1,219013570020004,1,1.0,2024-12-18 10:41:58,
1737566272290487,72,3,1,548974565126144,1,219013570020004,1,1.0,2024-12-18 10:41:58,
1737566273290487,72,4,1,548974565126144,1,219013570020004,1,1.0,2024-12-18 10:41:58,
1737566274290487,72,1,2,548974565126144,1,219013570020004,1,1.0,2024-12-18 10:41:58,
1737566275290487,72,2,2,548974565126144,1,219013570020004,1,1.0,2024-12-18 10:41:58,
1737566276290487,72,3,2,548974565126144,1,219013570020004,1,1.0,2024-12-18 10:41:58,
1737566277290487,72,4,2,548974565126144,1,219013570020004,1,1.0,2024-12-18 10:41:58,
1737566263290487,72,2,1,548974566126144,1,219013571020004,1,1.0,2024-12-18 10:41:58,
1737566264290487,72,3,1,548974566126144,1,219013571020004,1,1.0,2024-12-18 10:41:58,
1737566265290487,72,4,1,548974566126144,1,219013571020004,1,1.0,2024-12-18 10:41:58,
1737566266290487,72,1,2,548974566126144,1,219013571020004,1,1.0,2024-12-18 10:41:58,
1737566267290487,72,2,2,548974566126144,1,219013571020004,1,1.0,2024-12-18 10:41:58,
1737566268290487,72,3,2,548974566126144,1,219013571020004,1,1.0,2024-12-18 10:41:58,
1737566269290487,72,4,2,548974566126144,1,219013571020004,1,1.0,2024-12-18 10:41:58,
1737566262290487,72,1,1,548974566126144,1,219013571020004,1,1.0,2024-12-18 10:41:58,
1737566255290487,72,2,1,548974567126144,1,219013572020004,1,1.0,2024-12-18 10:41:58,
1737566256290487,72,3,1,548974567126144,1,219013572020004,1,1.0,2024-12-18 10:41:58,
1737566257290487,72,4,1,548974567126144,1,219013572020004,1,1.0,2024-12-18 10:41:58,
1737566258290487,72,1,2,548974567126144,1,219013572020004,1,1.0,2024-12-18 10:41:58,
1737566259290487,72,2,2,548974567126144,1,219013572020004,1,1.0,2024-12-18 10:41:58,
1737566260290487,72,3,2,548974567126144,1,219013572020004,1,1.0,2024-12-18 10:41:58,
1737566261290487,72,4,2,548974567126144,1,219013572020004,1,1.0,2024-12-18 10:41:58,
1737566254290487,72,1,1,548974567126144,1,219013572020004,1,1.0,2024-12-18 10:41:58,
1737566246290487,72,1,1,548974568126144,1,219013573020004,1,1.0,2024-12-18 10:41:58,
1737566247290487,72,2,1,548974568126144,1,219013573020004,1,1.0,2024-12-18 10:41:58,
1737566248290487,72,3,1,548974568126144,1,219013573020004,1,1.0,2024-12-18 10:41:58,
1737566249290487,72,4,1,548974568126144,1,219013573020004,1,1.0,2024-12-18 10:41:58,
1737566250290487,72,1,2,548974568126144,1,219013573020004,1,1.0,2024-12-18 10:41:58,
1737566251290487,72,2,2,548974568126144,1,219013573020004,1,1.0,2024-12-18 10:41:58,
