TRE_CN,PREV_TRE_CN,PLT_CN,STATECD,THRESHOLD_TYPE,SUBPTYP,SPCD,STATUSCD,DIA,HT,ACTUALHT,CR,STANDING_DEAD_CD,DIAHTCD,CULL,ROUGHCULL,CULLFORM,CULLMSTOP,DECAYCD,TREECLCD,HTDMP,WDLDSTEM,STDORGCD,SITREE,BALIVE,VOLTSGRS,VOLTSGRS_BARK,VOLTSSND,VOLTSSND_BARK,VOLCFGRS_STUMP,VOLCFGRS_STUMP_BARK,VOLCFSND_STUMP,VOLCFSND_STUMP_BARK,VOLCFGRS,VOLCFGRS_BARK,VOLCFGRS_TOP,VOLCFGRS_TOP_BARK,VOLCFSND,VOLCFSND_BARK,VOLCFSND_TOP,VOLCFSND_TOP_BARK,VOLCFNET,VOLCFNET_BARK,VOLCSGRS,VOLCSGRS_BARK,VOLCSSND,VOLCSSND_BARK,VOLCSNET,VOLCSNET_BARK,VOLBFGRS,VOLBFNET,VOLBSGRS,VOLBSNET,DRYBIO_STEM,DRYBIO_STEM_BARK,DRYBIO_STUMP,DRYBIO_STUMP_BARK,DRYBIO_BOLE,DRYBIO_BOLE_BARK,DRYBIO_BRANCH,DRYBIO_FOLIAGE,DRYBIO_AG,DRYBIO_BG,CARBON_AG,CARBON_BG,DRYBIO_SAWLOG,DRYBIO_SAWLOG_BARK,CREATED_DATE,MODIFIED_DATE
249708571010854,249687114010854,249604430010854,72,SUBPLOT,,7946,1,5.0,35,35,30,,1,0,,,,,2,,,0,,77.3814,,,,,,,,,1.462299,,,,1.462299,,,,1.462299,,,,,,,,,,,,,,,,,,,2.730358,134.130516,18.02828,63.711995,8.563433,,,2024-12-18 09:38:27,
249709624010854,,249604430010854,72,SUBPLOT,,6888,1,5.0,31,31,40,,1,0,,,,,3,,,0,,77.3814,,,,,,,,,1.312647,,,,1.312647,,,,1.312647,,,,,,,,,,,,,,,,,,,2.730358,121.984276,16.183262,56.234751,7.460484,,,2024-12-18 09:38:27,
249708128010854,,249604431010854,72,MICROPLOT,,6684,1,1.0,9,9,70,,1,,,,,,3,3.9,,0,,78.9156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,3.739527,0.399217,1.697745,0.181245,,,2024-12-18 09:38:28,
249708129010854,,249604431010854,72,MICROPLOT,,6684,1,1.0,8,8,75,,1,,,,,,3,2.3,,0,,78.9156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,3.410423,0.399217,1.548332,0.181245,,,2024-12-18 09:38:28,
249708130010854,,249604431010854,72,MICROPLOT,,6684,1,1.0,10,10,99,,1,,,,,,3,,,0,,78.9156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,4.060742,0.399217,1.843577,0.181245,,,2024-12-18 09:38:28,
249708131010854,,249604431010854,72,MICROPLOT,,6684,1,1.0,8,8,50,,1,,,,,,3,2.2,,0,,78.9156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,3.410423,0.399217,1.548332,0.181245,,,2024-12-18 09:38:28,
249708132010854,,249604431010854,72,MICROPLOT,,6684,1,1.0,10,10,20,,1,,,,,,3,3.1,,0,,78.9156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,4.060742,0.399217,1.843577,0.181245,,,2024-12-18 09:38:28,
249708862010854,,249604432010854,72,MICROPLOT,,8483,1,1.0,13,13,25,,1,,,,,,3,6.2,,0,,70.521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,4.985688,0.399217,2.368202,0.189628,,,2024-12-18 09:38:28,
249708863010854,,249604432010854,72,MICROPLOT,,8483,1,1.0,14,14,20,,1,,,,,,3,4.0,,0,,70.521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,5.283212,0.399217,2.509526,0.189628,,,2024-12-18 09:38:28,
249708864010854,,249604432010854,72,MICROPLOT,,8483,1,1.0,15,15,20,,1,,,,,,3,4.2,,0,,70.521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,5.576137,0.399217,2.648665,0.189628,,,2024-12-18 09:38:28,
249708865010854,,249604432010854,72,MICROPLOT,,8483,1,1.0,15,15,20,,1,,,,,,3,3.5,,0,,70.521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,5.576137,0.399217,2.648665,0.189628,,,2024-12-18 09:38:28,
249708866010854,,249604432010854,72,MICROPLOT,,8483,1,1.0,15,15,20,,1,,,,,,3,6.8,,0,,70.521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,5.576137,0.399217,2.648665,0.189628,,,2024-12-18 09:38:28,
249708907010854,,249604432010854,72,MICROPLOT,,8713,1,1.0,15,15,10,,1,,,,,,3,3.8,,0,,70.521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,5.576137,0.399217,2.648665,0.189628,,,2024-12-18 09:38:28,
249708908010854,,249604432010854,72,MICROPLOT,,8713,1,1.0,15,15,15,,1,,,,,,3,,,0,,70.521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,5.576137,0.399217,2.648665,0.189628,,,2024-12-18 09:38:28,
249709025010854,,249604432010854,72,MICROPLOT,,8781,1,1.0,17,17,35,,1,,,,,,3,3.4,,0,,70.521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,6.149626,0.399217,2.921072,0.189628,,,2024-12-18 09:38:28,
249709026010854,,249604432010854,72,MICROPLOT,,8781,1,1.0,17,17,30,,1,,,,,,3,5.4,,0,,70.521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,6.149626,0.399217,2.921072,0.189628,,,2024-12-18 09:38:28,
249710430010854,,249604432010854,72,MICROPLOT,,6164,1,1.0,14,14,20,,1,,,,,,3,6.7,,0,,70.521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,5.283212,0.399217,2.509526,0.189628,,,2024-12-18 09:38:28,
249710431010854,,249604432010854,72,MICROPLOT,,6164,1,1.0,13,13,25,,1,,,,,,3,3.5,,0,,70.521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,4.985688,0.399217,2.368202,0.189628,,,2024-12-18 09:38:28,
249710432010854,,249604432010854,72,MICROPLOT,,6164,1,1.0,11,11,15,,1,,,,,,3,3.8,,0,,70.521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,4.375023,0.399217,2.078136,0.189628,,,2024-12-18 09:38:28,
249708894010854,,249604433010854,72,SUBPLOT,,8713,1,5.0,36,36,30,,1,0,,,,,3,,,0,,45.2376,,,,,,,,,1.452278,,,,1.452278,,,,1.452278,,,,,,,,,,,,,,,,,,,2.730358,137.11869,17.904734,65.131378,8.504748,,,2024-12-18 09:38:28,
249708899010854,,249604433010854,72,SUBPLOT,,8713,1,5.0,26,26,50,,1,0,,,,,3,,,0,,45.2376,,,,,,,,,1.086112,,,,1.086112,,,,1.086112,,,,,,,,,,,,,,,,,,,2.730358,106.305925,13.390374,50.495314,6.360428,,,2024-12-18 09:38:28,
249708901010854,,249604433010854,72,SUBPLOT,,8713,1,5.0,28,28,50,,1,0,,,,,3,,,0,,45.2376,,,,,,,,,1.160402,,,,1.160402,,,,1.160402,,,,,,,,,,,,,,,,,,,2.730358,112.649793,14.306275,53.508652,6.795481,,,2024-12-18 09:38:28,
249708903010854,,249604433010854,72,SUBPLOT,,8713,1,5.0,26,26,55,,1,0,,,,,3,,,0,,45.2376,,,,,,,,,1.086112,,,,1.086112,,,,1.086112,,,,,,,,,,,,,,,,,,,2.730358,106.305925,13.390374,50.495314,6.360428,,,2024-12-18 09:38:28,
249708904010854,249687962010854,249604433010854,72,SUBPLOT,,8713,1,5.0,30,30,50,,1,0,,,,,3,,,0,,45.2376,,,,,,,,,1.234124,,,,1.234124,,,,1.234124,,,,,,,,,,,,,,,,,,,2.730358,118.895614,15.215173,56.475417,7.227207,,,2024-12-18 09:38:28,
249709641010854,,249604434010854,72,MICROPLOT,,7816,1,1.0,11,11,50,,1,,,,,,3,,,0,,48.1428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,1.535681,0.399217,0.729448,0.189628,,,2024-12-18 09:38:29,
249709642010854,,249604434010854,72,MICROPLOT,,7816,1,1.0,11,11,50,,1,,,,,,3,,,0,,48.1428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,1.535681,0.399217,0.729448,0.189628,,,2024-12-18 09:38:29,
249710443010854,249688835010854,249604434010854,72,SAWLOG,,8644,1,11.0,51,51,35,,1,0,,,,,2,,,0,,48.1428,,,,,,,,,14.50073,,,,14.50073,,,,14.50073,,,,,,,,,,,,,,,,,,,15.028625,627.792049,140.845907,298.201223,66.901806,,,2024-12-18 09:38:29,
249709773010854,,249604434010854,72,SUBPLOT,,6403,1,5.0,35,35,30,,1,0,,,,,3,,,0,,48.9717,,,,,,,,,1.462299,,,,1.462299,,,,1.462299,,,,,,,,,,,,,,,,,,,2.730358,98.148958,18.02828,46.620755,8.563433,,,2024-12-18 09:38:29,
249710444010854,249688836010854,249604434010854,72,SUBPLOT,,8644,1,5.0,31,31,20,,1,0,,,,,3,,,0,,48.1428,,,,,,,,,1.432708,,,,1.432708,,,,1.432708,,,,,,,,,,,,,,,,,,,2.730358,87.461044,17.663461,41.543996,8.390144,,,2024-12-18 09:38:29,
249710446010854,,249604434010854,72,SUBPLOT,,8644,1,5.0,41,41,15,,1,0,,,,,3,,,0,,48.1428,,,,,,,,,1.827203,,,,1.827203,,,,1.827203,,,,,,,,,,,,,,,,,,,2.730358,114.068496,22.52708,54.182536,10.700363,,,2024-12-18 09:38:29,
249710448010854,,249604434010854,72,SUBPLOT,,8644,1,5.0,43,43,20,,1,0,,,,,3,4.8,,0,,48.1428,,,,,,,,,1.904501,,,,1.904501,,,,1.904501,,,,,,,,,,,,,,,,,,,2.730358,119.348258,23.480066,56.690423,11.153031,,,2024-12-18 09:38:29,
249710450010854,,249604434010854,72,SUBPLOT,,8644,1,5.0,43,43,15,,1,0,,,,,3,,,0,,48.1428,,,,,,,,,1.904501,,,,1.904501,,,,1.904501,,,,,,,,,,,,,,,,,,,2.730358,119.348258,23.480066,56.690423,11.153031,,,2024-12-18 09:38:29,
249710454010854,,249604434010854,72,SUBPLOT,,8644,1,5.0,41,41,25,,1,0,,,,,3,,,0,,48.1428,,,,,,,,,1.827203,,,,1.827203,,,,1.827203,,,,,,,,,,,,,,,,,,,2.730358,114.068496,22.52708,54.182536,10.700363,,,2024-12-18 09:38:29,
249710459010854,,249604434010854,72,SUBPLOT,,6313,1,5.0,24,24,40,,1,5,,,,,3,,,0,,48.1428,,,,,,,,,1.045363,,,,1.045363,,,,0.993095,,,,,,,,,,,,,,,,,,,2.730358,67.006401,12.591567,31.82804,5.980995,,,2024-12-18 09:38:29,
249708012010854,,249604435010854,72,MICROPLOT,,6384,1,1.0,13,13,30,,1,,,,,,4,,,0,,68.2815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,4.985688,0.399217,2.368202,0.189628,,,2024-12-18 09:38:29,
249709646010854,,249604435010854,72,MICROPLOT,,7565,1,1.0,16,16,5,,1,,,,,,3,,,0,,68.2815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,5.864835,0.399217,2.785797,0.189628,,,2024-12-18 09:38:29,
249710462010854,,249604435010854,72,MICROPLOT,,7090,1,1.0,12,12,35,,1,,,,,,3,,,0,,68.2815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,4.68313,0.399217,2.224487,0.189628,,,2024-12-18 09:38:29,
249716050010854,,249604436010854,72,MICROPLOT,,7290,1,1.0,9,9,15,,1,,,,,,3,4.3,,0,,55.6921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,1.269137,0.399217,0.61807,0.194419,,,2024-12-18 09:44:29,
249716051010854,,249604436010854,72,MICROPLOT,,7290,1,1.0,13,13,30,,1,,,,,,3,5.7,,0,,55.6921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,1.7998,0.399217,0.876503,0.194419,,,2024-12-18 09:44:29,
249715140010854,249692570010854,249604439010854,72,SAWLOG,,8644,1,11.0,47,47,20,,1,0,,,,,2,,,0,,65.8664,,,,,,,,,13.506141,,,,13.506141,,,,13.506141,,,,,,,,,,,,,,,,,,,15.028625,579.842156,131.185442,275.425024,62.313085,,,2024-12-18 09:44:29,
249707880010854,,249604430010854,72,MICROPLOT,,863,1,1.0,15,15,25,,1,,,,,,3,3.6,,0,,77.3814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,5.576137,0.399217,2.648665,0.189628,,,2024-12-18 09:38:27,
249713763010854,,249604439010854,72,SUBPLOT,,6790,1,5.0,38,38,20,,1,0,,,,,3,6.9,,0,,65.8664,,,,,,,,,1.573291,,,,1.573291,,,,1.573291,,,,,,,,,,,,,,,,,,,2.730358,143.041534,19.396669,67.944729,9.213418,,,2024-12-18 09:44:29,
249713425010854,,249604440010854,72,MICROPLOT,,6114,1,1.0,11,11,45,,1,,,,,,3,,,0,,90.1434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,4.375023,0.399217,2.078136,0.189628,,,2024-12-18 09:44:30,
249715149010854,,249604440010854,72,MICROPLOT,,7403,1,1.0,15,15,25,,1,,,,,,3,7.5,,0,,90.1434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,5.576137,0.399217,2.648665,0.189628,,,2024-12-18 09:44:30,
249715150010854,,249604440010854,72,MICROPLOT,,7211,1,1.0,17,17,50,,1,,,,,,3,6.0,,0,,90.1434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,6.149626,0.399217,2.921072,0.189628,,,2024-12-18 09:44:30,
249716067010854,,249604440010854,72,MICROPLOT,,8191,1,1.0,17,17,25,,1,,,,,,3,5.5,,0,,90.1434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,6.149626,0.399217,2.921072,0.189628,,,2024-12-18 09:44:30,
249710405010854,,249604429010854,72,SUBPLOT,,8644,1,5.0,32,32,25,,1,0,,,,,3,,,0,,230.6836,,,,,,,,,1.47283,,,,1.47283,,,,1.47283,,,,,,,,,,,,,,,,,,,2.730358,125.051303,18.158114,59.399369,8.625104,,,2024-12-18 09:38:27,
249715445010854,,249605113010854,72,SUBPLOT,,877,1,5.0,18,18,25,,1,0,,,,,3,4.5,,0,,40.3937,,,,,,,,,0.857806,,,,0.857806,,,,0.857806,,,,,,,,,,,,,,,,,,,2.730358,95.177061,10.575653,45.209104,5.023435,,,2024-12-18 09:44:40,
249716224010854,,249605113010854,72,MICROPLOT,,6661,1,1.0,8,8,30,,1,,,,,,3,,,0,,40.3937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,3.206891,0.399217,1.523273,0.189628,,,2024-12-18 09:44:40,
249716225010854,,249605113010854,72,MICROPLOT,,6661,1,1.0,9,9,25,,1,,,,,,3,4.9,,0,,40.3937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,3.540959,0.399217,1.681956,0.189628,,,2024-12-18 09:44:40,
249713307010854,,249605113010854,72,SUBPLOT,,863,1,5.0,23,23,50,,1,0,,,,,3,4.5,,0,,40.3937,,,,,,,,,1.265792,,,,1.265792,,,,1.265792,,,,,,,,,,,,,,,,,,,2.730358,116.976176,15.605599,55.563684,7.41266,,,2024-12-18 09:44:40,
249714508010854,,249605114010854,72,MICROPLOT,,7891,1,1.0,17,17,20,,1,,,,,,3,,,0,,82.7473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,2.322226,0.399217,1.103057,0.189628,,,2024-12-18 09:44:41,
249714512010854,,249605114010854,72,SUBPLOT,,8311,1,5.0,19,19,30,,1,0,,,,,3,,,0,,82.7473,,,,,,,,,0.849198,,,,0.849198,,,,0.849198,,,,,,,,,,,,,,,,,,,2.730358,103.757653,10.469527,49.284885,4.973025,,,2024-12-18 09:44:41,
249713530010854,,249605115010854,72,MICROPLOT,,6387,1,1.0,6,6,20,,1,,,,,,3,,,0,,50.3287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,2.517493,0.399217,1.195809,0.189628,,,2024-12-18 09:44:42,
249713885010854,,249605117010854,72,MICROPLOT,,7306,1,1.0,17,17,15,,1,,,,,,3,,,0,,165.4887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,6.149626,0.399217,2.921072,0.189628,,,2024-12-18 09:44:42,
249715465010854,,249605117010854,72,MICROPLOT,,7570,1,1.0,23,23,20,,1,,,,,,3,,,0,,165.4887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,7.789817,0.399217,3.700163,0.189628,,,2024-12-18 09:44:42,
249715466010854,,249605117010854,72,MICROPLOT,,7317,1,1.0,13,13,60,,1,,,,,,3,,,0,,165.4887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,4.985688,0.399217,2.368202,0.189628,,,2024-12-18 09:44:42,
249713887010854,,249605117010854,72,SUBPLOT,,7306,1,5.0,38,38,20,,1,0,,,,,3,,,0,,165.4887,,,,,,,,,1.573291,,,,1.573291,,,,1.573291,,,,,,,,,,,,,,,,,,,2.730358,143.041534,19.396669,67.944729,9.213418,,,2024-12-18 09:44:42,
249714099010854,249692056010854,249605117010854,72,SUBPLOT,,7946,1,5.0,44,44,25,,1,0,,,,,3,,,0,,165.4887,,,,,,,,,1.792461,,,,1.792461,,,,1.792461,,,,,,,,,,,,,,,,,,,2.730358,160.420658,22.098756,76.199813,10.496909,,,2024-12-18 09:44:42,
249714338010854,,249605117010854,72,SUBPLOT,,8833,1,5.0,54,54,15,,1,0,,,,,3,,,0,,165.4887,,,,,,,,,2.150665,,,,2.150665,,,,2.150665,,,,,,,,,,,,,,,,,,,2.730358,188.28888,26.514954,89.437218,12.594603,,,2024-12-18 09:44:42,
249713961010854,,249605118010854,72,SUBPLOT,,7474,1,5.0,36,36,25,,1,0,,,,,3,,,0,,85.5332,,,,,,,,,1.91127,,,,1.91127,,,,1.91127,,,,,,,,,,,,,,,,,,,2.730358,137.11869,23.563519,61.703411,10.603584,,,2024-12-18 09:44:43,
249713705010854,,249605118010854,72,SUBPLOT,,6728,1,5.0,52,52,15,,1,0,,,,,2,,,0,,85.5332,,,,,,,,,1.878673,,,,1.878673,,,,1.878673,,,,,,,,,,,,,,,,,,,2.730358,182.812156,23.16164,86.835774,11.001779,,,2024-12-18 09:44:43,
249713754010854,,249605118010854,72,SUBPLOT,,6790,1,5.0,36,36,20,,1,0,,,,,3,,,0,,85.5332,,,,,,,,,1.499408,,,,1.499408,,,,1.499408,,,,,,,,,,,,,,,,,,,2.730358,137.11869,18.485786,65.131378,8.780749,,,2024-12-18 09:44:43,
249713851010854,,249605118010854,72,SUBPLOT,,7285,1,5.0,36,36,10,,1,0,,,,,3,,,0,,85.5332,,,,,,,,,1.499408,,,,1.499408,,,,1.499408,,,,,,,,,,,,,,,,,,,2.730358,137.11869,18.485786,65.131378,8.780749,,,2024-12-18 09:44:43,
249715470010854,,249605118010854,72,SUBPLOT,,8644,1,5.0,39,39,10,,1,0,,,,,3,,,0,,85.5332,,,,,,,,,1.749414,,,,1.749414,,,,1.749414,,,,,,,,,,,,,,,,,,,2.730358,145.977354,21.568041,69.339243,10.24482,,,2024-12-18 09:44:43,
249713733010854,,249605119010854,72,SUBPLOT,,6743,1,5.0,44,44,20,,1,0,,,,,3,,,0,,134.7096,,,,,,,,,1.792461,,,,1.792461,,,,1.792461,,,,,,,,,,,,,,,,,,,2.730358,121.983501,22.098756,57.942163,10.496909,,,2024-12-18 09:44:43,
249714550010854,,249605119010854,72,SUBPLOT,,6443,1,5.0,46,46,5,,1,0,,,,,3,9.5,,0,,134.7096,,,,,,,,,1.66495,,,,1.66495,,,,1.66495,,,,,,,,,,,,,,,,,,,2.730358,127.245077,20.526708,60.441412,9.750186,,,2024-12-18 09:44:43,
249715482010854,,249605119010854,72,SUBPLOT,,8558,1,5.0,36,36,10,,1,0,,,,,2,,,0,,134.7096,,,,,,,,,1.925436,,,,1.925436,,,,1.925436,,,,,,,,,,,,,,,,,,,2.730358,100.811117,23.738168,47.885281,11.27563,,,2024-12-18 09:44:43,
249715488010854,,249605119010854,72,SUBPLOT,,8558,1,5.0,43,43,15,,1,0,,,,,2,,,0,,134.7096,,,,,,,,,2.291422,,,,2.291422,,,,2.291422,,,,,,,,,,,,,,,,,,,2.730358,119.348258,28.250308,56.690423,13.418896,,,2024-12-18 09:44:43,
249716272010854,,249605119010854,72,SUBPLOT,,7290,1,5.0,44,44,20,,1,0,,,,,3,,,0,,134.7096,,,,,,,,,1.468012,,,,1.468012,,,,1.468012,,,,,,,,,,,,,,,,,,,2.730358,121.983501,18.098714,59.405965,8.814074,,,2024-12-18 09:44:43,
249714151010854,249692808010854,249605112010854,72,SUBPLOT,,8344,1,5.0,21,21,15,,1,0,,,,,3,4.6,,0,,29.3669,,,,,,,,,1.102598,,,,1.102598,,,,1.102598,,,,,,,,,,,,,,,,,,,2.730358,108.357082,13.593626,51.469614,6.456972,,,2024-12-18 09:44:39,
249716273010854,,249605119010854,72,SUBPLOT,,7290,1,5.0,41,41,20,,1,0,,,,,3,,,0,,134.7096,,,,,,,,,1.392398,,,,1.392398,,,,1.392398,,,,,,,,,,,,,,,,,,,2.730358,114.068496,17.16649,55.551358,8.36008,,,2024-12-18 09:44:43,
489749402126144,,385662576489998,72,SUBPLOT,,8644,1,5.0,34,34,20,,1,0,,,,,3,,,0,,56.9083,,,,,,,,,1.552591,,,,1.552591,,,,1.552591,,,,,,,,,,,,,,,,,,,2.730358,131.123682,19.141465,62.283749,9.092196,,,2024-12-18 10:22:43,
699055342126144,,548974683126144,72,MICROPLOT,,7021,1,1.0,13,13,40,,1,,,,,,2,,,0,,29.7217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,4.824847,0.399217,2.291802,0.189628,,,2024-12-18 10:41:39,
699054521126144,,548974523126144,72,MICROPLOT,,7021,1,1.0,11,11,35,,1,,,,,,2,,,0,,113.6977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,4.192217,0.399217,1.991303,0.189628,,,2024-12-18 10:41:30,
699054559126144,,548974523126144,72,MICROPLOT,,7021,1,1.0,12,12,25,,1,,,,,,2,3.5,,0,,113.6977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,4.510626,0.399217,2.142547,0.189628,,,2024-12-18 10:41:30,
699054541126144,,548974523126144,72,SUBPLOT,,6255,1,5.0,32,32,25,,1,0,,,,,3,,,0,,113.6977,,,,,,,,,2.000167,,,,2.000167,,,,2.000167,,,,,,,,,,,,,,,,,,,2.730358,154.441569,24.659506,73.359745,11.713265,,,2024-12-18 10:41:30,
699054542126144,311807443489998,548974523126144,72,SUBPLOT,,7285,1,5.0,19,19,30,,1,5,,,,,3,5.4,,0,,113.6977,,,,,,,,,0.939403,,,,0.939403,,,,0.892433,,,,,,,,,,,,,,,,,,,2.730358,97.315594,11.315262,46.224907,5.374749,,,2024-12-18 10:41:30,
699054645126144,,548974530126144,72,MICROPLOT,,303,1,1.0,13,13,15,,2,,,,,,2,,1,0,,30.685,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.902144,4.824847,1.126261,2.291802,0.534974,,,2024-12-18 10:41:31,
699054646126144,,548974530126144,72,MICROPLOT,,303,1,1.0,17,17,20,,2,,,,,,2,,1,0,,30.685,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.902144,6.046504,1.126261,2.872089,0.534974,,,2024-12-18 10:41:31,
699055343126144,,548974683126144,72,MICROPLOT,,7021,1,1.0,13,13,20,,1,,,,,,2,,,0,,29.7217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,4.824847,0.399217,2.291802,0.189628,,,2024-12-18 10:41:39,
699055348126144,,548974683126144,72,MICROPLOT,,7285,1,1.0,9,9,75,,1,,,,,,2,2.9,,0,,29.7217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,3.540959,0.399217,1.681956,0.189628,,,2024-12-18 10:41:39,
249699502010854,,249604236010854,72,SUBPLOT,,986,1,5.0,26,26,25,,1,0,,,,,3,4.6,,0,,77.1381,,,,,,,,,1.122514,,,,1.122514,,,,1.122514,,,,,,,,,,,,,,,,,,,2.730358,137.591378,13.839165,65.355905,6.573603,,,2024-12-18 09:30:59,
249699492010854,,249604236010854,72,MICROPLOT,,989,1,1.0,15,15,30,,1,,,,,,3,,,0,,77.1381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,6.577743,0.399217,2.808696,0.170466,,,2024-12-18 09:30:59,
249699493010854,,249604236010854,72,MICROPLOT,,989,1,1.0,15,15,30,,1,,,,,,3,,,0,,77.1381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,6.577743,0.399217,2.808696,0.170466,,,2024-12-18 09:30:59,
249699528010854,,249604236010854,72,MICROPLOT,,986,1,1.0,13,13,60,,1,,,,,,3,,,0,,77.1381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,2.891101,0.399217,1.373273,0.189628,,,2024-12-18 09:30:59,
249699503010854,,249604236010854,72,SUBPLOT,,986,1,5.0,26,26,45,,1,0,,,,,3,,,0,,77.1381,,,,,,,,,1.122514,,,,1.122514,,,,1.122514,,,,,,,,,,,,,,,,,,,2.730358,137.591378,13.839165,65.355905,6.573603,,,2024-12-18 09:30:59,
249699504010854,,249604236010854,72,SUBPLOT,,986,1,5.0,31,31,30,,1,0,,,,,3,6.4,,0,,77.1381,,,,,,,,,1.312647,,,,1.312647,,,,1.312647,,,,,,,,,,,,,,,,,,,2.730358,137.591378,16.183262,65.355905,7.687049,,,2024-12-18 09:30:59,
249698608010854,,249604237010854,72,MICROPLOT,,7813,1,1.0,14,14,20,,1,,,,,,3,2.2,,0,,201.5961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,5.283212,0.399217,2.509526,0.189628,,,2024-12-18 09:31:00,
249697990010854,,249604237010854,72,SUBPLOT,,6114,1,5.0,30,20,35,,1,0,,,,,3,,,0,,201.5961,,,,,,,,,1.453153,,,,1.453153,,,,1.453153,,,,,,,,,,,,,,,,,,,1.124265,118.895614,17.915521,56.475417,8.509873,,,2024-12-18 09:31:00,
249699019010854,,249604237010854,72,SUBPLOT,,6443,1,5.0,41,41,20,,1,0,,,,,3,,,0,,201.5961,,,,,,,,,1.520628,,,,1.520628,,,,1.520628,,,,,,,,,,,,,,,,,,,2.730358,151.800423,18.747402,72.105201,8.905016,,,2024-12-18 09:31:00,
249699530010854,,249604237010854,72,SUBPLOT,,7285,1,5.0,31,31,65,,1,0,,,,,3,,,0,,201.5961,,,,,,,,,1.312647,,,,1.312647,,,,1.312647,,,,,,,,,,,,,,,,,,,2.730358,121.984276,16.183262,57.942531,7.687049,,,2024-12-18 09:31:00,
249699532010854,,249604237010854,72,SUBPLOT,,8768,1,5.0,33,33,30,,1,0,,,,,3,,,0,,201.5961,,,,,,,,,1.387723,,,,1.387723,,,,1.387723,,,,,,,,,,,,,,,,,,,2.730358,128.097516,17.108853,60.84632,8.126705,,,2024-12-18 09:31:00,
